"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","Species","ScientificName","CommonName","SurveyYear","SurveyDate","TotalCount","MeanDensity_sqm","StandardDeviation","StandardError","QuadratsSampled","TotalAreaSurveyed_sqm"
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2005.00,"Pterygophora californica","California sea palm, adult",2017,7/27/2017 0:00:00,7.00,0.29,0.75,0.21,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2005.50,"Pterygophora californica","California sea palm, juvenile",1996,7/22/1996 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2005.50,"Pterygophora californica","California sea palm, juvenile",1997,7/7/1997 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2005.50,"Pterygophora californica","California sea palm, juvenile",1998,7/6/1998 0:00:00,45.00,1.87,3.48,1.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2005.50,"Pterygophora californica","California sea palm, juvenile",1999,6/28/1999 0:00:00,19.00,0.79,1.57,0.45,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2005.50,"Pterygophora californica","California sea palm, juvenile",2000,6/26/2000 0:00:00,50.00,2.08,3.87,1.11,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2005.50,"Pterygophora californica","California sea palm, juvenile",2001,7/16/2001 0:00:00,6.00,0.25,0.62,0.17,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2005.50,"Pterygophora californica","California sea palm, juvenile",2002,7/22/2002 0:00:00,5.00,0.20,0.58,0.16,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2005.50,"Pterygophora californica","California sea palm, juvenile",2003,9/9/2003 0:00:00,4.00,0.16,0.32,0.09,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2005.50,"Pterygophora californica","California sea palm, juvenile",2004,7/26/2004 0:00:00,1.00,0.04,0.14,0.04,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2005.50,"Pterygophora californica","California sea palm, juvenile",2005,8/9/2005 0:00:00,15.00,0.62,1.15,0.33,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2005.50,"Pterygophora californica","California sea palm, juvenile",2006,9/11/2006 0:00:00,8.00,0.33,0.38,0.11,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2005.50,"Pterygophora californica","California sea palm, juvenile",2007,7/9/2007 0:00:00,4.00,0.16,0.38,0.11,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2005.50,"Pterygophora californica","California sea palm, juvenile",2008,9/8/2008 0:00:00,36.00,1.50,1.63,0.47,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2005.50,"Pterygophora californica","California sea palm, juvenile",2009,8/17/2009 0:00:00,7.00,0.29,0.49,0.14,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2005.50,"Pterygophora californica","California sea palm, juvenile",2010,7/26/2010 0:00:00,21.00,0.87,2.16,0.62,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2005.50,"Pterygophora californica","California sea palm, juvenile",2011,9/15/2011 0:00:00,2.00,0.08,0.19,0.05,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2005.50,"Pterygophora californica","California sea palm, juvenile",2012,7/25/2012 0:00:00,19.00,0.79,1.25,0.36,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2005.50,"Pterygophora californica","California sea palm, juvenile",2013,10/20/2013 0:00:00,8.00,0.33,0.86,0.24,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2005.50,"Pterygophora californica","California sea palm, juvenile",2014,10/1/2014 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2005.50,"Pterygophora californica","California sea palm, juvenile",2015,9/15/2015 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2005.50,"Pterygophora californica","California sea palm, juvenile",2016,8/10/2016 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2005.50,"Pterygophora californica","California sea palm, juvenile",2017,7/27/2017 0:00:00,6.00,0.25,0.50,0.14,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",1996,7/22/1996 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",1997,7/7/1997 0:00:00,4.00,0.16,0.44,0.12,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",1998,7/6/1998 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",1999,6/28/1999 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2000,6/26/2000 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2001,7/16/2001 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2002,7/22/2002 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2003,9/9/2003 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2004,7/26/2004 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2005,8/9/2005 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2006,9/11/2006 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2007,7/9/2007 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2008,9/8/2008 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2009,8/17/2009 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2010,7/26/2010 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2011,9/15/2011 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2012,7/25/2012 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2013,10/20/2013 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2014,10/1/2014 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2015,9/15/2015 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2016,8/10/2016 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2017,7/27/2017 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",1996,7/22/1996 0:00:00,1.00,0.04,0.14,0.04,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",1997,7/7/1997 0:00:00,5.00,0.20,0.72,0.20,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",1998,7/6/1998 0:00:00,5.00,0.20,0.45,0.12,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",1999,6/28/1999 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2000,6/26/2000 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2001,7/16/2001 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2002,7/22/2002 0:00:00,4.00,0.16,0.57,0.16,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2003,9/9/2003 0:00:00,1.00,0.04,0.14,0.04,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2004,7/26/2004 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2005,8/9/2005 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2006,9/11/2006 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2007,7/9/2007 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2008,9/8/2008 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2009,8/17/2009 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2010,7/26/2010 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2011,9/15/2011 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2012,7/25/2012 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2013,10/20/2013 0:00:00,2.00,0.08,0.28,0.08,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2014,10/1/2014 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2015,9/15/2015 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2016,8/10/2016 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2017,7/27/2017 0:00:00,0.00,0.00,0.00,0.00,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",1982,8/19/1982 0:00:00,44.00,1.46,1.81,0.33,30,30.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",1983,7/26/1983 0:00:00,57.00,1.42,3.76,0.59,40,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",1984,7/11/1984 0:00:00,52.00,1.29,1.62,0.25,40,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",1985,6/26/1985 0:00:00,17.00,0.42,0.54,0.12,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",1986,7/8/1986 0:00:00,173.00,4.32,3.26,0.73,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",1987,8/11/1987 0:00:00,18.00,0.44,0.53,0.11,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",1988,7/27/1988 0:00:00,53.00,1.32,0.87,0.19,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",1989,8/16/1989 0:00:00,50.00,1.25,2.45,0.54,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",1990,7/24/1990 0:00:00,41.00,1.02,1.26,0.28,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",1991,7/23/1991 0:00:00,33.00,0.82,0.71,0.15,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",1992,9/16/1992 0:00:00,39.00,0.97,1.26,0.28,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",1993,7/14/1993 0:00:00,125.00,3.12,2.41,0.54,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",1994,7/12/1994 0:00:00,33.00,0.82,1.05,0.23,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",1982,8/19/1982 0:00:00,0.00,0.00,0.00,0.00,30,30.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",1983,7/26/1983 0:00:00,0.00,0.00,0.00,0.00,40,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",1984,7/11/1984 0:00:00,0.00,0.00,0.00,0.00,40,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",1985,6/26/1985 0:00:00,0.00,0.00,0.00,0.00,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",1986,7/8/1986 0:00:00,0.00,0.00,0.00,0.00,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",1987,8/11/1987 0:00:00,0.00,0.00,0.00,0.00,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",1988,7/27/1988 0:00:00,0.00,0.00,0.00,0.00,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",1989,8/16/1989 0:00:00,1.00,0.02,0.11,0.02,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",1990,7/24/1990 0:00:00,0.00,0.00,0.00,0.00,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",1991,7/23/1991 0:00:00,0.00,0.00,0.00,0.00,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",1992,9/16/1992 0:00:00,0.00,0.00,0.00,0.00,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",1993,7/14/1993 0:00:00,0.00,0.00,0.00,0.00,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",1994,7/12/1994 0:00:00,1.00,0.02,0.11,0.02,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",1995,8/21/1995 0:00:00,1.00,0.02,0.11,0.02,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",1982,8/19/1982 0:00:00,8.00,0.26,0.69,0.12,30,30.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",1983,7/26/1983 0:00:00,3.00,0.07,0.26,0.04,40,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",1984,7/11/1984 0:00:00,11.00,0.27,0.64,0.10,40,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",1985,6/26/1985 0:00:00,2.00,0.05,0.15,0.03,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",1986,7/8/1986 0:00:00,30.00,0.75,2.66,0.59,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",1987,8/11/1987 0:00:00,0.00,0.00,0.00,0.00,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",1988,7/27/1988 0:00:00,2.00,0.05,0.15,0.03,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",1989,8/16/1989 0:00:00,1.00,0.02,0.11,0.02,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",1990,7/24/1990 0:00:00,2.00,0.05,0.15,0.03,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",1991,7/23/1991 0:00:00,3.00,0.07,0.18,0.04,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",1992,9/16/1992 0:00:00,3.00,0.07,0.18,0.04,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",1993,7/14/1993 0:00:00,15.00,0.37,0.74,0.16,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",1994,7/12/1994 0:00:00,2.00,0.05,0.15,0.03,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",1995,8/21/1995 0:00:00,8.00,0.20,0.54,0.12,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1982,8/19/1982 0:00:00,0.00,0.00,0.00,0.00,30,30.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1983,7/26/1983 0:00:00,0.00,0.00,0.00,0.00,40,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1984,7/11/1984 0:00:00,0.00,0.00,0.00,0.00,40,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1985,6/26/1985 0:00:00,0.00,0.00,0.00,0.00,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1986,7/8/1986 0:00:00,3.00,0.07,0.18,0.04,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1987,8/11/1987 0:00:00,0.00,0.00,0.00,0.00,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1988,7/27/1988 0:00:00,3.00,0.07,0.18,0.04,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1989,8/16/1989 0:00:00,0.00,0.00,0.00,0.00,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1990,7/24/1990 0:00:00,6.00,0.15,0.40,0.08,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1991,7/23/1991 0:00:00,3.00,0.07,0.24,0.05,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1992,9/16/1992 0:00:00,0.00,0.00,0.00,0.00,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1993,7/14/1993 0:00:00,6.00,0.15,0.46,0.10,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1994,7/12/1994 0:00:00,0.00,0.00,0.00,0.00,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1995,8/21/1995 0:00:00,3.00,0.07,0.18,0.04,20,40.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2015.00,"Dictyoneuropsis reticulata/Agarum fimbriatum","Dictyoneuropsis reticulata/Agarum fimbriatum, adult (>10cm wide)",2005,8/9/2005 0:00:00,38.00,1.58,1.56,0.45,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2015.00,"Dictyoneuropsis reticulata/Agarum fimbriatum","Dictyoneuropsis reticulata/Agarum fimbriatum, adult (>10cm wide)",2006,9/11/2006 0:00:00,36.00,1.50,1.94,0.56,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2015.00,"Dictyoneuropsis reticulata/Agarum fimbriatum","Dictyoneuropsis reticulata/Agarum fimbriatum, adult (>10cm wide)",2007,7/9/2007 0:00:00,86.00,3.58,7.38,2.13,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2015.00,"Dictyoneuropsis reticulata/Agarum fimbriatum","Dictyoneuropsis reticulata/Agarum fimbriatum, adult (>10cm wide)",2011,9/15/2011 0:00:00,98.00,4.08,5.61,1.62,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2015.00,"Dictyoneuropsis reticulata/Agarum fimbriatum","Dictyoneuropsis reticulata/Agarum fimbriatum, adult (>10cm wide)",2012,7/25/2012 0:00:00,47.00,1.95,3.32,0.96,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2015.00,"Dictyoneuropsis reticulata/Agarum fimbriatum","Dictyoneuropsis reticulata/Agarum fimbriatum, adult (>10cm wide)",2013,10/20/2013 0:00:00,11.00,0.45,0.91,0.26,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2015.00,"Dictyoneuropsis reticulata/Agarum fimbriatum","Dictyoneuropsis reticulata/Agarum fimbriatum, adult (>10cm wide)",2014,10/1/2014 0:00:00,29.00,1.20,1.45,0.41,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2015.00,"Dictyoneuropsis reticulata/Agarum fimbriatum","Dictyoneuropsis reticulata/Agarum fimbriatum, adult (>10cm wide)",2015,9/15/2015 0:00:00,15.00,0.62,0.95,0.27,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2015.00,"Dictyoneuropsis reticulata/Agarum fimbriatum","Dictyoneuropsis reticulata/Agarum fimbriatum, adult (>10cm wide)",2016,8/10/2016 0:00:00,10.00,0.41,0.55,0.16,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2015.00,"Dictyoneuropsis reticulata/Agarum fimbriatum","Dictyoneuropsis reticulata/Agarum fimbriatum, adult (>10cm wide)",2017,7/27/2017 0:00:00,41.00,1.70,3.17,0.91,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2015.50,"Dictyoneuropsis reticulata/Agarum fimbriatum","Dictyoneuropsis reticulata/Agarum fimbriatum, juvenile (<10cm wide)",2004,7/26/2004 0:00:00,46.00,1.91,4.16,1.20,12,24.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2015.50,"Dictyoneuropsis reticulata/Agarum fimbriatum","Dictyoneuropsis reticulata/Agarum fimbriatum, juvenile (<10cm wide)",2012,7/25/2012 0:00:00,25.00,1.04,2.25,0.64,12,24.00
