SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,SurveyDate,TotalCount,MeanDensity_sqm,StandardDeviation,StandardError,QuadratsSampled,TotalAreaSurveyed_sqm,AlternateTaxonName,SpeciesName,Life_Stage,Sex
1,SM,San Miguel Island,WL,Wyckoff Ledge,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2005,2005-08-09,0,0,0,0,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2006,2006-09-11,3,0.12,0.43,0.12,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2007,2007-07-09,0,0,0,0,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2008,2008-09-08,2,0.08,0.19,0.05,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2009,2009-08-17,1,0.04,0.14,0.04,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2010,2010-07-26,0,0,0,0,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2011,2011-09-15,0,0,0,0,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2012,2012-07-25,1,0.04,0.14,0.04,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2013,2013-10-20,0,0,0,0,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2014,2014-10-01,0,0,0,0,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2015,2015-09-15,0,0,0,0,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2016,2016-08-10,0,0,0,0,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2017,2017-07-27,0,0,0,0,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005,Pterygophora californica,"California sea palm, adult",1996,1996-07-22,0,0,0,0,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005,Pterygophora californica,"California sea palm, adult",1997,1997-07-07,1,0.04,0.14,0.04,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005,Pterygophora californica,"California sea palm, adult",1998,1998-07-06,2,0.08,0.19,0.05,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005,Pterygophora californica,"California sea palm, adult",1999,1999-06-28,24,1,1.66,0.48,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005,Pterygophora californica,"California sea palm, adult",2000,2000-06-26,31,1.29,3.56,1.02,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005,Pterygophora californica,"California sea palm, adult",2001,2001-07-16,9,0.37,0.71,0.2,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005,Pterygophora californica,"California sea palm, adult",2002,2002-07-22,5,0.2,0.33,0.09,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005,Pterygophora californica,"California sea palm, adult",2003,2003-09-09,13,0.54,0.89,0.25,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005,Pterygophora californica,"California sea palm, adult",2004,2004-07-26,4,0.16,0.32,0.09,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005,Pterygophora californica,"California sea palm, adult",2005,2005-08-09,6,0.25,0.45,0.13,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005,Pterygophora californica,"California sea palm, adult",2006,2006-09-11,16,0.66,0.71,0.2,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005,Pterygophora californica,"California sea palm, adult",2007,2007-07-09,10,0.41,0.63,0.18,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005,Pterygophora californica,"California sea palm, adult",2008,2008-09-08,11,0.45,0.65,0.18,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005,Pterygophora californica,"California sea palm, adult",2009,2009-08-17,27,1.12,1.04,0.3,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005,Pterygophora californica,"California sea palm, adult",2010,2010-07-26,26,1.08,1.06,0.3,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005,Pterygophora californica,"California sea palm, adult",2011,2011-09-15,21,0.87,0.71,0.2,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005,Pterygophora californica,"California sea palm, adult",2012,2012-07-25,17,0.7,0.78,0.22,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005,Pterygophora californica,"California sea palm, adult",2013,2013-10-20,18,0.75,0.81,0.23,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005,Pterygophora californica,"California sea palm, adult",2014,2014-10-01,6,0.25,0.58,0.16,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005,Pterygophora californica,"California sea palm, adult",2015,2015-09-15,0,0,0,0,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005,Pterygophora californica,"California sea palm, adult",2016,2016-08-10,1,0.04,0.14,0.04,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005,Pterygophora californica,"California sea palm, adult",2017,2017-07-27,7,0.29,0.75,0.21,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005.5,Pterygophora californica,"California sea palm, juvenile",1996,1996-07-22,0,0,0,0,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005.5,Pterygophora californica,"California sea palm, juvenile",1997,1997-07-07,0,0,0,0,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005.5,Pterygophora californica,"California sea palm, juvenile",1998,1998-07-06,45,1.87,3.48,1,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005.5,Pterygophora californica,"California sea palm, juvenile",1999,1999-06-28,19,0.79,1.57,0.45,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005.5,Pterygophora californica,"California sea palm, juvenile",2000,2000-06-26,50,2.08,3.87,1.11,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005.5,Pterygophora californica,"California sea palm, juvenile",2001,2001-07-16,6,0.25,0.62,0.17,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005.5,Pterygophora californica,"California sea palm, juvenile",2002,2002-07-22,5,0.2,0.58,0.16,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005.5,Pterygophora californica,"California sea palm, juvenile",2003,2003-09-09,4,0.16,0.32,0.09,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005.5,Pterygophora californica,"California sea palm, juvenile",2004,2004-07-26,1,0.04,0.14,0.04,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005.5,Pterygophora californica,"California sea palm, juvenile",2005,2005-08-09,15,0.62,1.15,0.33,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005.5,Pterygophora californica,"California sea palm, juvenile",2006,2006-09-11,8,0.33,0.38,0.11,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005.5,Pterygophora californica,"California sea palm, juvenile",2007,2007-07-09,4,0.16,0.38,0.11,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005.5,Pterygophora californica,"California sea palm, juvenile",2008,2008-09-08,36,1.5,1.63,0.47,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005.5,Pterygophora californica,"California sea palm, juvenile",2009,2009-08-17,7,0.29,0.49,0.14,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005.5,Pterygophora californica,"California sea palm, juvenile",2010,2010-07-26,21,0.87,2.16,0.62,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005.5,Pterygophora californica,"California sea palm, juvenile",2011,2011-09-15,2,0.08,0.19,0.05,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005.5,Pterygophora californica,"California sea palm, juvenile",2012,2012-07-25,19,0.79,1.25,0.36,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005.5,Pterygophora californica,"California sea palm, juvenile",2013,2013-10-20,8,0.33,0.86,0.24,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005.5,Pterygophora californica,"California sea palm, juvenile",2014,2014-10-01,0,0,0,0,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005.5,Pterygophora californica,"California sea palm, juvenile",2015,2015-09-15,0,0,0,0,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005.5,Pterygophora californica,"California sea palm, juvenile",2016,2016-08-10,0,0,0,0,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2005.5,Pterygophora californica,"California sea palm, juvenile",2017,2017-07-27,6,0.25,0.5,0.14,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",1996,1996-07-22,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",1997,1997-07-07,4,0.16,0.44,0.12,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",1998,1998-07-06,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",1999,1999-06-28,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2000,2000-06-26,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2001,2001-07-16,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2002,2002-07-22,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2003,2003-09-09,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2004,2004-07-26,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2005,2005-08-09,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2006,2006-09-11,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2007,2007-07-09,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2008,2008-09-08,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2009,2009-08-17,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2010,2010-07-26,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2011,2011-09-15,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2012,2012-07-25,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2013,2013-10-20,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2014,2014-10-01,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2015,2015-09-15,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2016,2016-08-10,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2017,2017-07-27,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",1996,1996-07-22,1,0.04,0.14,0.04,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",1997,1997-07-07,5,0.2,0.72,0.2,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",1998,1998-07-06,5,0.2,0.45,0.12,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",1999,1999-06-28,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2000,2000-06-26,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2001,2001-07-16,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2002,2002-07-22,4,0.16,0.57,0.16,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2003,2003-09-09,1,0.04,0.14,0.04,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2004,2004-07-26,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2005,2005-08-09,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2006,2006-09-11,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2007,2007-07-09,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2008,2008-09-08,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2009,2009-08-17,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2010,2010-07-26,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2011,2011-09-15,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2012,2012-07-25,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2013,2013-10-20,2,0.08,0.28,0.08,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2014,2014-10-01,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2015,2015-09-15,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2016,2016-08-10,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2017,2017-07-27,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,Macrocystis pyrifera,"giant kelp, all",1982,1982-08-19,44,1.46,1.81,0.33,30,30,"Macrocystis pyrifera, all",Macrocystis pyrifera,All,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,Macrocystis pyrifera,"giant kelp, all",1983,1983-07-26,57,1.42,3.76,0.59,40,40,"Macrocystis pyrifera, all",Macrocystis pyrifera,All,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,Macrocystis pyrifera,"giant kelp, all",1984,1984-07-11,52,1.29,1.62,0.25,40,40,"Macrocystis pyrifera, all",Macrocystis pyrifera,All,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,Macrocystis pyrifera,"giant kelp, all",1985,1985-06-26,17,0.42,0.54,0.12,20,40,"Macrocystis pyrifera, all",Macrocystis pyrifera,All,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,Macrocystis pyrifera,"giant kelp, all",1986,1986-07-08,173,4.32,3.26,0.73,20,40,"Macrocystis pyrifera, all",Macrocystis pyrifera,All,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,Macrocystis pyrifera,"giant kelp, all",1987,1987-08-11,18,0.44,0.53,0.11,20,40,"Macrocystis pyrifera, all",Macrocystis pyrifera,All,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,Macrocystis pyrifera,"giant kelp, all",1988,1988-07-27,53,1.32,0.87,0.19,20,40,"Macrocystis pyrifera, all",Macrocystis pyrifera,All,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,Macrocystis pyrifera,"giant kelp, all",1989,1989-08-16,50,1.25,2.45,0.54,20,40,"Macrocystis pyrifera, all",Macrocystis pyrifera,All,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,Macrocystis pyrifera,"giant kelp, all",1990,1990-07-24,41,1.02,1.26,0.28,20,40,"Macrocystis pyrifera, all",Macrocystis pyrifera,All,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,Macrocystis pyrifera,"giant kelp, all",1991,1991-07-23,33,0.82,0.71,0.15,20,40,"Macrocystis pyrifera, all",Macrocystis pyrifera,All,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,Macrocystis pyrifera,"giant kelp, all",1992,1992-09-16,39,0.97,1.26,0.28,20,40,"Macrocystis pyrifera, all",Macrocystis pyrifera,All,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,Macrocystis pyrifera,"giant kelp, all",1993,1993-07-14,125,3.12,2.41,0.54,20,40,"Macrocystis pyrifera, all",Macrocystis pyrifera,All,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,Macrocystis pyrifera,"giant kelp, all",1994,1994-07-12,33,0.82,1.05,0.23,20,40,"Macrocystis pyrifera, all",Macrocystis pyrifera,All,NA
